sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDWI,MNDWI,NDBI_like,SWIR_ratio,NIR_SWIR_ratio,RED_SWIR_ratio,GREEN_SWIR_ratio,BLUE_RED_ratio
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390640.0,4164.0,6866.0,7046.0,3371.5,1411.0,1320.0,1320.0,1150.0,1040.0,1049.5,-0.5185995622686725,0.677498167520462,0.7369086768610031,-0.1186440677463372,0.9909480695655568,1.269230768010355,4.003846149996301,6.601923070575073,1.6921229582871942
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729280.0,7389520.0,3162.0,6390.0,6848.0,2415.0,1127.5,1132.5,1118.0,1065.0,1059.0,1056.0,-0.4775700933463621,0.7021843366139872,0.7156665323243836,-0.0271015158350475,1.002840908141249,1.0557129357358706,2.985835691231505,6.033994328579797,2.165717899378331
agua_humedad_008,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730900.0,7384240.0,4806.0,7702.0,7838.0,3946.0,1632.5,1487.0,1451.0,1172.0,1029.5,1032.0,-0.5361994565229025,0.6829454822808975,0.7641871384339246,-0.1699254181939426,0.9975775184132,1.4094220481695754,4.66828557098758,7.481301595452839,1.630878068740974
agua_humedad_004,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729020.0,7389900.0,3412.0,6962.0,7516.0,2896.0,1330.5,1269.0,1193.5,1110.0,1133.5,1114.5,-0.481706654981716,0.7073140824342696,0.7199678833030736,-0.0257842715832469,1.0170480026764934,1.052933391219291,3.0101455641727872,6.1420379301790575,2.202813598416526
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730140.0,7391280.0,3929.0,6652.0,6890.0,3099.0,1317.5,1266.0,1277.5,1147.0,1040.0,1041.0,-0.5092672619784371,0.6777854844974102,0.7295891834724922,-0.102481121854377,0.99903938424684,1.2283653834342638,3.7778846117520337,6.396153840003698,1.7536268766216272
agua_humedad_007,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730540.0,7384420.0,4536.0,7280.0,7536.0,3716.0,1541.0,1409.5,1383.0,1204.5,1049.5,1050.0,-0.5326913329054416,0.6807110699895289,0.7480040817878619,-0.1371017471173271,0.999523808571882,1.3177703655857356,4.322058118797467,6.936636486958897,1.6613756610093968
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7389140.0,3155.0,5690.0,5636.0,2460.5,1149.5,1130.0,1141.5,1052.5,1070.0,1072.0,-0.4686372627793233,0.6658127789408164,0.6834319525616225,-0.0323309970461989,0.9981343274271134,1.0668224289095116,2.948598128085422,5.317757004375928,1.7863708393704054
agua_humedad_004,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728960.0,7389560.0,4134.0,7476.0,7770.0,3388.5,1375.5,1276.0,1242.5,1121.0,1051.5,1047.0,-0.5378034036012641,0.714973905979816,0.7533861036935343,-0.0832606799985786,1.004297993310126,1.1816452675400424,3.931526387131216,7.10984307455079,1.8795355583261888
agua_humedad_003,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729000.0,7390220.0,3046.0,6910.0,7700.0,2349.0,1177.0,1164.0,1138.0,1074.5,1044.0,1056.5,-0.456022944441677,0.7171968189963721,0.737490570689277,-0.0430797433349772,0.988168479897616,1.0900383131321472,2.9176245182781373,6.618773940020331,2.527905448940281
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390960.0,4182.0,6794.0,6974.0,3382.0,1422.5,1325.5,1342.5,1162.5,1042.0,1056.5,-0.5139831658043292,0.6700055305512191,0.7340479835714588,-0.1260222268290953,0.9862754368326782,1.2883877146944454,4.01343569672415,6.520153544606378,1.6676231464209412
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730360.0,7390800.0,4300.0,6390.0,6288.0,3549.5,1468.0,1348.5,1332.0,1076.5,1047.0,1051.0,-0.5269886362700659,0.6550116549268309,0.7184348526666081,-0.1197982345019763,0.9961940999084736,1.2722063025098316,4.106972297892098,6.1031518566350025,1.462325581055273
agua_humedad_007,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730720.0,7385520.0,3799.0,7042.0,7404.0,3017.5,1330.0,1297.5,1289.0,1161.5,1093.0,1091.5,-0.493317609965936,0.6905533548564934,0.7312845727435421,-0.0822837950955987,1.0013742546941142,1.1793229632394115,3.4757548001136733,6.442817926401813,1.9489339294685617
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728820.0,7389120.0,3448.0,6162.0,6162.0,2718.0,1198.5,1170.0,1178.5,1068.0,1066.5,1077.5,-0.4905436073726264,0.6789047066713568,0.7049180326893659,-0.0498886414031676,0.9897911823760638,1.1050164077777622,3.2330051540243736,5.777777772360264,1.78712296931928
agua_humedad_012,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,729920.0,7390020.0,3339.0,6408.0,6740.0,2525.0,1165.0,1146.0,1137.0,1060.5,1062.5,1055.5,-0.4919571044477307,0.6986083498080041,0.7155478213351786,-0.0338713343787809,1.0066319270425088,1.070117646051654,3.1425882323363874,6.03105881785312,2.0185684330582307
agua_humedad_013,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,730160.0,7392700.0,3092.0,6772.0,7270.0,2289.5,1185.5,1199.5,1187.0,1145.0,1084.0,1067.5,-0.4451974759417626,0.7017213216859252,0.7240325864658818,-0.0453544693767703,1.0154566735218202,1.095018449174337,2.852398521353876,6.247232466561593,2.351228977247339
agua_humedad_011,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,731040.0,7385400.0,5250.0,7834.0,7930.0,4453.5,1873.0,1654.0,1614.0,1285.5,1095.5,1090.5,-0.529720279643106,0.6583403894307429,0.754633518029606,-0.1913637201729604,1.0045850518068913,1.4732998617313555,4.792332263996045,7.151072563075241,1.510476190188481
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729080.0,7389360.0,3343.0,6254.0,6354.0,2549.0,1165.0,1148.0,1148.5,1056.0,1053.5,1056.5,-0.4885895579453212,0.6896994257764675,0.7116660963788346,-0.0431425976189179,0.9971604344560714,1.090175604090958,3.173232080519001,5.936402462328996,1.900688004217563
agua_humedad_010,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,731360.0,7385040.0,5020.0,7710.0,7810.0,4152.5,1691.0,1523.5,1491.5,1209.5,1077.5,1074.0,-0.5418874298484393,0.675813725949485,0.7547652915215061,-0.1611521992366087,1.0032588445034831,1.384222736534364,4.658932710293334,7.155452429554104,1.555776892120363
agua_humedad_007,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730600.0,7384660.0,4382.0,7152.0,7438.0,3639.0,1531.5,1402.5,1365.5,1186.5,1048.0,1044.0,-0.5248368855111202,0.6793660110737463,0.7443902438116597,-0.1315516883648014,1.0038314166629967,1.302958014023895,4.181297705933876,6.824427474404172,1.6973984478098132
agua_humedad_010,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,731040.0,7384000.0,4662.0,7444.0,7494.0,3810.5,1547.0,1428.5,1411.5,1152.5,1045.0,1045.0,-0.5351938749427523,0.6812150640075416,0.7537990339552598,-0.1491960105234292,0.999999999043062,1.3507177020567294,4.461244014869623,7.123444969259861,1.6074646071198058
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728740.0,7390880.0,2834.0,6720.0,6866.0,2133.5,1102.5,1120.5,1096.0,1072.5,1078.5,1074.5,-0.4422391856381071,0.7195496416684302,0.7234083476664219,-0.0080478270829855,1.0037226607689878,1.0162262392060952,2.627723687874155,6.230876211190656,2.422724064071022
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,729340.0,7389320.0,5416.0,7636.0,7656.0,4387.5,2071.0,1873.0,2009.5,1555.5,1197.5,1143.0,-0.4587569859997634,0.5833290134691483,0.7288730400488059,-0.2531961333791094,1.047681538890917,1.678079330540226,4.522755737350517,6.376617948746039,1.4135893645839015
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730500.0,7391040.0,4056.0,6312.0,6346.0,3335.5,1394.5,1289.5,1267.0,1078.5,1057.0,1049.5,-0.5239526581769768,0.6656550995295348,0.7131225402750546,-0.0903614457442506,1.0071462591642246,1.198675495554706,3.837275303843637,5.971617780537731,1.5645956603637583
agua_humedad_007,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730680.0,7385320.0,4032.0,7060.0,7540.0,3254.5,1396.0,1319.0,1297.5,1167.0,1073.5,1077.0,-0.51308753156711,0.6895004486162727,0.7360299992947649,-0.0944749050634859,0.9967502312007888,1.2086632499220649,3.755938515364752,6.576618531367844,1.8700396820758831
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730100.0,7390300.0,4972.0,6790.0,6554.0,4278.5,1848.5,1669.5,1620.5,1253.5,1058.5,1060.5,-0.508380735607375,0.6146483561483088,0.7302669298935762,-0.2097797684920568,0.9981140961828248,1.5309400080010012,4.697213032879345,6.414737830500956,1.318181817916697
agua_humedad_003,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729340.0,7390420.0,3552.0,7364.0,7986.0,2726.0,1268.0,1230.0,1198.0,1106.0,1047.5,1073.0,-0.4955789472640886,0.720158841308087,0.750936218183328,-0.067022934728558,0.9762348546353822,1.1436754165692835,3.390930784352333,7.03007159233406,2.2483108101778404
agua_humedad_014,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,730120.0,7394600.0,4682.0,7600.0,7846.0,3576.5,1776.5,1761.5,1850.0,1529.0,1158.5,1100.5,-0.4335578688864731,0.6084656084012205,0.7354569845595185,-0.2298487617650494,1.0527033157176706,1.5968925320700107,4.041432883865832,6.560207158774098,1.6757795810175609
agua_humedad_014,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,729980.0,7394720.0,3821.0,7214.0,7408.0,2864.0,1272.5,1244.0,1234.0,1121.5,1063.5,1070.0,-0.5117705241321917,0.7078598484010582,0.7430383569020793,-0.0742110989883738,0.9939252327159576,1.1603196980156842,3.5928537812949184,6.783262805093311,1.9387594865378803
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730080.0,7391500.0,3993.0,6182.0,6148.0,3184.5,1411.0,1331.5,1326.0,1170.5,1069.5,1070.5,-0.5014100393868377,0.6467767713576482,0.7050265461345891,-0.1070757670185448,0.9990658561428624,1.2398316958954354,3.733520333114988,5.780271149340559,1.5396944649287017
agua_humedad_004,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729460.0,7390100.0,3352.0,7144.0,7750.0,2636.0,1155.5,1142.5,1123.5,1062.5,1037.5,1046.5,-0.4979331917108852,0.7282128816778696,0.7463790257597777,-0.0397963905415102,0.9913999034960344,1.0828915652213091,3.230843370379909,6.88578312589322,2.312052505276834
agua_humedad_002,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7390300.0,3229.0,7040.0,7502.0,2453.5,1158.0,1146.5,1125.5,1066.5,1056.5,1057.5,-0.4830634974203551,0.7243279651308152,0.7390230345533226,-0.0316223647884407,0.9990543725777262,1.065309984793838,3.0563180283423392,6.663511588581626,2.32331991256633
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730520.0,7391180.0,4117.0,6390.0,6338.0,3414.5,1413.5,1303.5,1286.0,1079.0,1051.0,1050.0,-0.5239681657368187,0.6649296507731983,0.717511087123033,-0.100556268677554,1.000952379999093,1.2235965735265493,3.917221689897981,6.079923876232232,1.539470487845647
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728540.0,7390760.0,2829.0,6496.0,6610.0,2194.0,1128.5,1141.5,1124.0,1094.5,1109.0,1110.5,-0.4313179862303774,0.7049868765479019,0.7083497697950888,-0.0067174205075157,0.9986492561921212,1.0135256979138632,2.5509467966177213,5.857529300398981,2.3365146686686056
agua_humedad_014,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,730400.0,7394420.0,3140.0,7014.0,7742.0,2479.5,1287.5,1285.0,1219.5,1199.0,1095.0,1093.5,-0.4405321710194902,0.7037711786356019,0.7299297076421347,-0.0537913155956831,1.0013717411967336,1.1136986291199098,2.867579906057004,6.405479446205041,2.4656050947561767
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730300.0,7391640.0,4189.0,6438.0,6478.0,3426.5,1483.5,1395.0,1385.5,1186.0,1041.5,1045.5,-0.5029150595563879,0.6458106984539131,0.7215054481286843,-0.1417387720882823,0.9961740784350318,1.3302928455782113,4.02208352950352,6.181469029110446,1.546431128778603
agua_humedad_014,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,729940.0,7394800.0,4474.0,7390.0,7362.0,4000.0,1852.5,1756.5,1444.5,1526.0,1154.0,1098.5,-0.5118695614578238,0.6729865866010541,0.7298689137722532,-0.1117952664568808,1.05052344009966,1.251733101168342,3.876949736675088,6.403812819407441,1.6455073755821394
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730480.0,7390980.0,4182.0,6434.0,6416.0,3498.5,1449.5,1329.5,1310.0,1087.5,1053.0,1056.0,-0.5229424616673447,0.6616735536335648,0.718712434791143,-0.1087600507368768,0.9971590899648114,1.2440645762164628,3.9715099677383567,6.110161437692153,1.5341941651042097
agua_humedad_012,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,729880.0,7389940.0,3402.0,6220.0,6376.0,2541.5,1172.5,1166.0,1161.5,1061.5,1055.0,1053.0,-0.4909608851778326,0.6852943167804247,0.7099656356412418,-0.0480487254464025,1.001899334281197,1.1009478662550256,3.224644546706498,5.895734591568023,1.874191651418521
agua_humedad_009,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730260.0,7390560.0,4542.0,6726.0,6764.0,3761.0,1529.0,1409.0,1406.0,1100.5,1047.5,1047.5,-0.5272360456410161,0.6542056073961872,0.7304946290949386,-0.1461177908513887,0.999999999045346,1.3422434354727986,4.336038182018101,6.421002380505009,1.4892118006408603
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7389000.0,3653.0,6084.0,5988.0,2944.0,1234.0,1204.5,1221.0,1129.0,1094.5,1084.0,-0.4989741484409162,0.6657084188000398,0.6950616423075765,-0.0546318289550283,1.0096863459320236,1.115577888427978,3.337597073241117,5.558702598849974,1.6392006565455242
agua_humedad_007,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730720.0,7384880.0,4176.0,7102.0,7534.0,3427.0,1431.5,1361.0,1341.5,1204.0,1049.5,1042.5,-0.5137290438579557,0.682240776848198,0.7425013800230017,-0.1221246339932561,1.0067146273316885,1.2782277262713408,3.97903763317862,6.767031913514023,1.8041187735143391
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390740.0,4162.0,6718.0,6874.0,3325.5,1406.0,1334.5,1338.0,1159.0,1036.5,1038.5,-0.5134545453611901,0.6678252233530505,0.7326713520236415,-0.1269740997570123,0.9980741444409492,1.2908827773363407,4.015436561490172,6.481427876043002,1.651609802582506
agua_humedad_003,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728540.0,7389960.0,3171.0,7088.0,7922.0,2474.0,1226.0,1199.0,1163.5,1110.0,1076.0,1083.0,-0.4631445379021468,0.7179906682763145,0.7364037235746688,-0.0390712212372979,0.9935364718434564,1.0813197015972864,2.947026019565961,6.587360588673456,2.4982655305902663
agua_humedad_008,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730980.0,7384560.0,4792.0,7610.0,7692.0,3993.5,1610.0,1459.0,1434.0,1152.0,1038.5,1042.0,-0.5393511081690731,0.6828836797121977,0.7598427472093608,-0.1599595550414723,0.9966410738995766,1.380837745420474,4.614347612311653,7.3278767382495165,1.6051752918186195
agua_humedad_012,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura/húmeda homogénea,6,729920.0,7389980.0,3370.0,6338.0,6664.0,2543.0,1179.5,1153.5,1150.0,1074.0,1057.0,1053.0,-0.4911504423692144,0.6928418802493533,0.7141311696126935,-0.0421386497316997,1.003798669512062,1.087984861789986,3.188268681941089,5.996215699152113,1.9774480706298367
agua_humedad_005,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728860.0,7389140.0,3565.0,6266.0,6286.0,2822.5,1219.0,1195.0,1197.0,1081.5,1062.5,1079.0,-0.4972700544944833,0.6792174727751282,0.7100361600996061,-0.0595264438771735,0.9847080621087042,1.1265882342337992,3.3552941144891344,5.897411759155377,1.7632538564478952
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728920.0,7390880.0,5976.0,8288.0,8028.0,4698.5,2209.0,2003.0,2173.0,1556.0,1121.0,1121.0,-0.4666830285351965,0.5845521460104625,0.7617175044359955,-0.319368548779791,0.9999999991079392,1.9384478127221687,5.330954500150798,7.393398744519715,1.3433734937511088
agua_humedad_008,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730960.0,7384780.0,5216.0,7670.0,7688.0,4433.5,1902.0,1687.5,1615.5,1271.0,1038.5,1041.5,-0.5270438409533713,0.6520381238864855,0.7614973875223635,-0.2174076864290099,0.997119538168872,1.555609050018672,5.022628786689813,7.385652376133218,1.4739263800855202
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728600.0,7390740.0,2858.0,6708.0,6852.0,2161.0,1104.5,1127.5,1104.0,1068.5,1080.0,1080.0,-0.4427057040780652,0.7173579108144703,0.7226502310320172,-0.0109890109839793,0.999999999074074,1.0222222212757202,2.6462962938460217,6.211111105360081,2.397480754934401
